"Genomic_Loci","Gene_Name","Gene_Orientation","Gene_Width_(kb)","Obs_TDN_Products","Obs_Patients","Num_Sites_TDN","Num_Sites_Patients","Peak_Abund_TDN","Peak_Abund_Patients","Peak_RelAbund_TDN","Peak_RelAbund_Patients","Longitudinal_Count","Last_Timepoint","Abund_Gini","On_Onco_List","Within_Cluster","Cluster_target.min","Freq_TDN_Sites","Freq_Patient_Sites","Freq_Difference","Percent_Freq_Change","Enrichment","Depletion","Abundance","Longitudinal","Criteria"
"chr13+99200424:99386499","'UBAC2","+",196.076,69,31,136,61,3,4,0.2,1.163,2,1095,0.13,FALSE,FALSE,0,1.79779840011054e-06,1.79900571723887e-06,1.20731712832724e-09,0.1,FALSE,FALSE,FALSE,TRUE,"L"
"chr8+144374014:144393238","'ADCK5","+",29.225,78,30,204,54,3,8,0.21,3.846,2,450,0.201,FALSE,FALSE,0,1.80926493977797e-05,1.06847997479812e-05,-7.40784964979855e-06,-40.9,FALSE,TRUE,FALSE,TRUE,"DL"
"chr22-42796525:42857402","'ARFGAP3","-",70.878,54,30,104,48,3,3,0.104,0.353,2,120,0.176,FALSE,FALSE,0,3.80319334822303e-06,3.91612846656383e-06,1.12935118340807e-07,3,FALSE,FALSE,FALSE,TRUE,"L"
"chr12+50764005:50821160","'ATF1","+",67.156,34,30,43,37,2,5,0.177,0.668,2,28,0.206,TRUE,FALSE,0,1.65962571358251e-06,3.18598737695475e-06,1.52636166337224e-06,92,TRUE,FALSE,FALSE,FALSE,"E"
"chr7-73440397:73522285","'BAZ1B","-",91.889,50,30,92,45,4,4,0.488,0.725,2,180,0.095,FALSE,FALSE,0,2.59508042609649e-06,2.83188840734247e-06,2.36807981245977e-07,9.1,FALSE,FALSE,FALSE,TRUE,"L"
"chrX-41514935:41923034","'CASK","-",418.1,63,30,129,73,3,5,0.199,4.348,4,1825,0.173,FALSE,FALSE,0,7.99716511035738e-07,1.00964765218036e-06,2.09931141144618e-07,26.3,FALSE,FALSE,FALSE,TRUE,"L"
"chr17-63745249:63773728","'CCDC47","-",38.48,64,30,114,44,3,6,0.174,1.791,2,2372,0.222,FALSE,FALSE,0,7.67885218780737e-06,6.61218141022225e-06,-1.06667077758513e-06,-13.9,FALSE,FALSE,FALSE,TRUE,"L"
"chr5+180494398:180578405","'CNOT6","+",94.008,64,30,156,61,3,3,0.126,1.471,2,450,0.159,FALSE,FALSE,0,4.30116699858552e-06,3.75225347856915e-06,-5.48913520016365e-07,-12.8,FALSE,FALSE,FALSE,TRUE,"L"
"chr4+53377652:53459936","'FIP1L1","+",92.285,47,30,77,45,4,3,0.177,0.456,2,147,0.145,TRUE,FALSE,0,2.16264944678297e-06,2.81973661876027e-06,6.57087171977308e-07,30.4,FALSE,FALSE,FALSE,TRUE,"L"
"chr19+41262475:41307783","'HNRNPUL1","+",55.309,53,30,107,51,4,8,0.125,0.893,2,270,0.251,FALSE,FALSE,0,5.01434823176688e-06,5.3321396706491e-06,3.17791438882215e-07,6.3,FALSE,FALSE,FALSE,TRUE,"L"
"chr7-74688936:74728918","'LOC101926943","-",49.983,51,30,99,53,2,7,0.21,2.899,2,360,0.246,FALSE,FALSE,0,5.13380531599971e-06,6.13169716579258e-06,9.97891849792869e-07,19.4,FALSE,FALSE,FALSE,TRUE,"L"
"chr2-43886223:43996005","'LRPPRC","-",119.783,32,30,43,49,1,7,0.086,1.471,1,365,0.21,FALSE,FALSE,0,9.30464460076532e-07,2.36552771804055e-06,1.43506325796402e-06,154.2,TRUE,FALSE,FALSE,FALSE,"E"
"chr5+109689365:109869625","'MAN2A1","+",190.261,48,30,81,48,2,6,0.21,5.405,3,180,0.254,FALSE,FALSE,0,1.10347313331138e-06,1.45887677166162e-06,3.55403638350239e-07,32.2,FALSE,FALSE,FALSE,TRUE,"L"
"chr3-47850689:48089279","'MAP4","-",248.591,79,30,186,59,3,5,0.369,2.222,3,1825,0.184,TRUE,FALSE,0,1.93934048037723e-06,1.3724412332685e-06,-5.6689924710873e-07,-29.2,FALSE,TRUE,FALSE,TRUE,"DL"
"chr19+58550284:58550376","'MIR6807","+",10.093,49,30,86,46,3,4,0.138,1.875,2,120,0.162,FALSE,FALSE,0,2.20853709345779e-05,2.63551022549521e-05,4.26973132037423e-06,19.3,FALSE,FALSE,FALSE,TRUE,"L"
"chr9+137255299:137273548","'NELFB","+",28.25,75,30,131,42,3,4,0.126,0.8,2,360,0.191,FALSE,FALSE,0,1.20193052061712e-05,8.59721891226451e-06,-3.42208629390671e-06,-28.5,FALSE,FALSE,FALSE,TRUE,"L"
"chr8-65714333:65841734","'PDE7A","-",137.402,63,30,126,53,3,4,0.153,5,2,120,0.119,FALSE,FALSE,0,2.37686223671125e-06,2.23053972604337e-06,-1.46322510667884e-07,-6.2,FALSE,FALSE,FALSE,TRUE,"L"
"chr13+72782091:73016453","'PIBF1","+",244.363,59,30,117,45,2,3,0.277,0.529,2,120,0.154,FALSE,FALSE,0,1.24101472155061e-06,1.06488868553051e-06,-1.76126036020096e-07,-14.2,FALSE,FALSE,FALSE,TRUE,"L"
"chr11-85957170:86069881","'PICALM","-",122.712,50,30,77,47,3,13,0.369,0.761,3,120,0.321,TRUE,FALSE,0,1.62641065418513e-06,2.21481762383607e-06,5.88406969650934e-07,36.2,FALSE,FALSE,FALSE,TRUE,"L"
"chr8+144477981:144502121","'PPP1R16A","+",34.141,74,30,179,52,2,4,0.126,1.527,3,365,0.19,FALSE,FALSE,0,1.35894948455354e-05,8.80753247534843e-06,-4.78196237018693e-06,-35.2,FALSE,TRUE,FALSE,TRUE,"DL"
"chr13-19674751:19783019","'PSPC1","-",118.269,44,30,71,43,3,5,0.17,33.333,2,120,0.174,FALSE,FALSE,0,1.5560155895922e-06,2.1024451671056e-06,5.46429577513396e-07,35.1,FALSE,FALSE,FALSE,TRUE,"L"
"chr20+50510320:50584762","'PTPN1","+",84.443,50,30,93,41,4,5,0.15,0.575,2,270,0.122,FALSE,FALSE,0,2.85460363415236e-06,2.80767832827508e-06,-4.69253058772815e-08,-1.6,FALSE,FALSE,FALSE,TRUE,"L"
"chr3-101324188:101513241","'SENP7","-",199.054,66,30,113,57,3,5,0.177,4.167,2,548,0.256,FALSE,FALSE,0,1.47141118883157e-06,1.65588851379811e-06,1.8447732496654e-07,12.5,FALSE,FALSE,FALSE,TRUE,"L"
"chr8+9555934:9782346","'TNKS","+",236.413,51,30,82,52,2,8,0.488,0.613,2,120,0.177,FALSE,FALSE,0,8.99019306138428e-07,1.27191806813022e-06,3.72898761991796e-07,41.5,FALSE,FALSE,FALSE,TRUE,"L"
"chr19+58544468:58550715","'TRIM28","+",16.248,50,30,88,46,3,4,0.138,1.875,2,120,0.162,FALSE,FALSE,0,1.40381307024243e-05,1.63713716801595e-05,2.33324097773522e-06,16.6,FALSE,FALSE,FALSE,TRUE,"L"
"chr8-115408495:115669028","'TRPS1","-",270.534,72,30,121,66,3,3,0.173,1.19,2,270,0.144,FALSE,FALSE,0,1.15928451885109e-06,1.41074730347397e-06,2.51462784622883e-07,21.7,FALSE,FALSE,FALSE,TRUE,"L"
"chr11-62575044:62591637","'TUT1","-",26.594,57,30,128,38,3,5,1.667,5.882,2,960,0.211,FALSE,FALSE,0,1.24753524802171e-05,8.26279692726604e-06,-4.21255555295108e-06,-33.8,FALSE,TRUE,FALSE,TRUE,"DL"
"chr15-61852390:62060465","'VPS13C","-",218.076,70,30,119,52,5,3,0.307,25,2,900,0.152,FALSE,FALSE,0,1.41437837823771e-06,1.37886776280228e-06,-3.55106154354221e-08,-2.5,FALSE,FALSE,FALSE,TRUE,"L"
"chr19-49976466:50025548","'VRK3","-",59.083,80,30,209,60,4,5,0.556,2.326,2,150,0.191,FALSE,FALSE,0,9.16875286759052e-06,5.8724030908449e-06,-3.29634977674562e-06,-36,FALSE,TRUE,FALSE,TRUE,"DL"
"chr15+64499419:64686067","'ZNF609","+",196.649,62,30,135,46,4,6,0.369,4.505,2,180,0.259,FALSE,FALSE,0,1.77937934947509e-06,1.35267429307666e-06,-4.26705056398435e-07,-24,FALSE,FALSE,FALSE,TRUE,"L"
"chr15+72474325:72586555","'ARIH1","+",122.231,53,29,89,43,3,5,0.353,1.515,2,548,0.189,FALSE,FALSE,0,1.88727488982449e-06,2.03429643436127e-06,1.47021544536778e-07,7.8,FALSE,FALSE,FALSE,TRUE,"L"
"chr1+6785323:7769706","'CAMTA1","+",994.384,54,29,88,41,2,3,0.174,0.943,2,180,0.117,TRUE,FALSE,0,2.29379744296962e-07,2.38427791551888e-07,9.04804725492645e-09,3.9,FALSE,FALSE,FALSE,TRUE,"L"
"chr19-58551565:58555124","'CHMP2A","-",13.56,51,29,92,43,3,4,0.138,1.875,2,120,0.17,FALSE,FALSE,0,1.75854974390546e-05,1.83373220846912e-05,7.5182464563658e-07,4.3,FALSE,FALSE,FALSE,TRUE,"L"
"chr1-92508695:92792404","'EVI5","-",293.71,52,29,96,46,4,4,0.227,50,2,365,0.207,FALSE,FALSE,0,8.47186486310206e-07,9.05662207821428e-07,5.8475721511222e-08,6.9,FALSE,FALSE,FALSE,TRUE,"L"
"chr14+65410591:65744121","'FUT8","+",343.531,61,29,106,44,2,5,0.345,1.587,2,180,0.216,TRUE,FALSE,0,7.99772471612887e-07,7.40651471527612e-07,-5.91210000852754e-08,-7.4,FALSE,FALSE,FALSE,TRUE,"L"
"chr4-849274:932390","'GAK","-",93.117,53,29,98,50,4,4,0.177,2.778,2,3285,0.149,TRUE,FALSE,0,2.72786968764528e-06,3.10504698225878e-06,3.77177294613497e-07,13.8,FALSE,FALSE,FALSE,TRUE,"L"
"chr6-69675748:69797157","'LMBRD1","-",131.41,60,29,108,54,3,3,0.238,0.725,2,120,0.149,FALSE,FALSE,0,2.13020725786426e-06,2.37625197956586e-06,2.46044721701607e-07,11.6,FALSE,FALSE,FALSE,TRUE,"L"
"chr3+197791225:197871585","'LRCH3","+",90.361,48,29,100,48,3,5,0.177,1.279,2,270,0.188,FALSE,FALSE,0,2.86843815932494e-06,3.07176053223306e-06,2.03322372908116e-07,7.1,FALSE,FALSE,FALSE,TRUE,"L"
"chr16-27224993:27268792","'NSMCE1","-",53.8,41,29,62,42,3,3,0.976,0.205,2,90,0.098,FALSE,FALSE,0,2.98700489069056e-06,4.51433892697904e-06,1.52733403628849e-06,51.1,TRUE,FALSE,FALSE,FALSE,"E"
"chr22-27851668:27919306","'PITPNB","-",77.639,38,29,49,35,4,3,0.268,2.439,1,180,0.128,FALSE,FALSE,0,1.63584694357517e-06,2.60684529544293e-06,9.70998351867756e-07,59.4,TRUE,FALSE,FALSE,FALSE,"E"
"chr19-5993163:6110653","'RFX2","-",127.491,66,29,142,49,2,9,0.556,32.143,2,2008,0.207,TRUE,FALSE,0,2.88692390467532e-06,2.22250987638383e-06,-6.64414028291485e-07,-23,FALSE,FALSE,FALSE,TRUE,"L"
"chr5-38937920:39074408","'RICTOR","-",146.489,60,29,97,47,3,15,0.238,4.545,2,150,0.332,FALSE,FALSE,0,1.71630014744669e-06,1.85532497495492e-06,1.39024827508231e-07,8.1,FALSE,FALSE,FALSE,TRUE,"L"
"chr12-47661931:47706061","'RPAP3","-",54.131,51,29,91,52,3,3,0.111,1.961,2,365,0.163,FALSE,FALSE,0,4.35734414417677e-06,5.55500482608617e-06,1.1976606819094e-06,27.5,FALSE,FALSE,FALSE,TRUE,"L"
"chr9+79571772:79726881","'TLE4","+",165.11,46,29,66,51,2,4,0.19,0.386,2,28,0.21,FALSE,FALSE,0,1.03608903603502e-06,1.78617475043263e-06,7.50085714397604e-07,72.4,TRUE,FALSE,FALSE,FALSE,"E"
"chr17-58982638:59106921","'TRIM37","-",134.284,62,29,117,50,3,18,0.209,11.712,3,540,0.38,TRUE,FALSE,0,2.25833368385117e-06,2.15314303898447e-06,-1.05190644866697e-07,-4.7,FALSE,FALSE,FALSE,TRUE,"L"
"chr16-1363204:1414720","'UNKL","-",61.517,74,29,145,64,4,7,0.174,2.857,2,2555,0.225,FALSE,FALSE,0,6.10941144311985e-06,6.01605742484433e-06,-9.33540182755217e-08,-1.5,FALSE,FALSE,FALSE,TRUE,"L"
"chr3-125225668:125375354","'ZNF148","-",159.687,45,29,86,64,2,6,0.113,3.571,2,90,0.2,FALSE,TRUE,0.181704518577128,1.39590354157004e-06,2.31759507413971e-06,9.21691532569676e-07,66,TRUE,FALSE,FALSE,FALSE,"E"
"chr4-79901616:80073472","'ANTXR2","-",181.857,73,28,131,37,3,4,0.314,9.302,2,180,0.187,FALSE,FALSE,0,1.86710092036236e-06,1.17651873882651e-06,-6.90582181535843e-07,-37,FALSE,TRUE,FALSE,TRUE,"DL"
"chr11-63624081:63671974","'ATL3","-",57.894,56,28,115,53,4,21,0.186,9.375,4,60,0.387,FALSE,FALSE,0,5.14861957356506e-06,5.29382352986165e-06,1.45203956296596e-07,2.8,FALSE,FALSE,TRUE,FALSE,"A"
"chr4-42408374:42657105","'ATP8A1","-",258.732,56,28,93,45,3,4,0.119,11.111,2,548,0.212,FALSE,FALSE,0,9.31664017897778e-07,1.00574878199176e-06,7.40847640939815e-08,8,FALSE,FALSE,FALSE,TRUE,"L"
"chr9+92325467:92615155","'CENPP","+",299.689,33,28,54,39,4,3,0.21,2.778,1,3285,0.148,FALSE,FALSE,0,4.67035052597763e-07,7.52525033219948e-07,2.85489980622185e-07,61.1,TRUE,FALSE,FALSE,FALSE,"E"
"chr11-46743533:46846308","'CKAP5","-",112.776,55,28,100,36,5,3,0.134,30,2,300,0.182,FALSE,FALSE,0,2.29831649034157e-06,1.84592036505847e-06,-4.52396125283107e-07,-19.7,FALSE,FALSE,FALSE,TRUE,"L"
"chr17-7243586:7251940","'CTDNEP1","-",18.355,59,28,111,39,4,6,0.341,0.478,2,730,0.216,FALSE,FALSE,0,1.5674551019961e-05,1.22867597210925e-05,-3.38779129886853e-06,-21.6,FALSE,FALSE,FALSE,TRUE,"L"
"chr1+167936558:168075843","'DCAF6","+",149.286,36,28,55,42,3,4,0.118,0.704,2,90,0.14,FALSE,FALSE,0,9.54926900600985e-07,1.62688687667613e-06,6.71959976075143e-07,70.4,TRUE,FALSE,FALSE,FALSE,"E"
"chr1-197504748:197775493","'DENND1B","-",280.746,61,28,120,53,5,5,0.177,4.545,4,2555,0.173,FALSE,FALSE,0,1.107883740526e-06,1.09166513303061e-06,-1.62186074953976e-08,-1.5,FALSE,FALSE,FALSE,TRUE,"L"
"chr2+84516454:84819589","'DNAH6","+",313.136,43,28,75,38,4,2,0.1,7.692,3,1825,0.067,FALSE,FALSE,0,6.20804396128426e-07,7.01742442528847e-07,8.09380464004213e-08,13,FALSE,FALSE,FALSE,TRUE,"L"
"chr18-49043801:49460709","'DYM","-",426.909,61,28,115,44,2,3,0.174,5.128,2,3285,0.158,TRUE,FALSE,0,6.98214798919618e-07,5.95997602920885e-07,-1.02217195998733e-07,-14.6,FALSE,FALSE,FALSE,TRUE,"L"
"chr12+132084282:132126340","'EP400P1","+",52.059,52,28,98,56,5,5,0.202,4.348,4,1825,0.209,FALSE,FALSE,0,4.87929160576396e-06,6.22041489518873e-06,1.34112328942477e-06,27.5,FALSE,FALSE,FALSE,TRUE,"L"
"chr15+89243962:89317131","'FANCI","+",83.17,51,28,95,34,3,2,0.107,5.556,2,1825,0.091,FALSE,FALSE,0,2.9606251471567e-06,2.3639558578328e-06,-5.96669289323905e-07,-20.2,FALSE,FALSE,FALSE,TRUE,"L"
"chr1-153804906:153922975","'GATAD2B","-",128.07,87,28,274,52,3,8,0.738,17.949,2,365,0.245,FALSE,FALSE,0,5.54535907714879e-06,2.34791884313946e-06,-3.19744023400933e-06,-57.7,FALSE,TRUE,FALSE,TRUE,"DL"
"chr3-119821954:120094417","'GSK3B","-",282.464,52,28,85,54,2,20,1.111,0.515,3,730,0.326,TRUE,FALSE,0,7.79977977503494e-07,1.10549759486076e-06,3.25519617357268e-07,41.7,FALSE,FALSE,FALSE,TRUE,"L"
"chr6+12012490:12164999","'HIVEP1","+",162.51,46,28,64,50,4,5,0.236,0.621,2,90,0.224,TRUE,FALSE,0,1.02076648778197e-06,1.77916841946336e-06,7.58401931681397e-07,74.3,TRUE,FALSE,FALSE,FALSE,"E"
"chr4+153466345:153636710","'TMEM131L","+",180.366,65,28,117,52,3,2,0.174,1.163,2,360,0.103,FALSE,FALSE,0,1.68134837165691e-06,1.66715437632852e-06,-1.41939953283874e-08,-0.8,FALSE,FALSE,FALSE,TRUE,"L"
"chr18+62187290:62307122","'KIAA1468","+",129.833,67,28,119,48,2,17,0.119,2.051,2,365,0.354,FALSE,FALSE,0,2.37568244754851e-06,2.13787984143562e-06,-2.37802606112887e-07,-10,FALSE,FALSE,FALSE,TRUE,"L"
"chr1+10210705:10381603","'KIF1B","+",180.899,58,28,121,56,4,12,0.598,4,2,365,0.303,FALSE,FALSE,0,1.73370708529545e-06,1.79010707095468e-06,5.63999856592293e-08,3.3,FALSE,FALSE,FALSE,TRUE,"L"
"chr14+39233909:39351193","'MIA2","+",127.285,56,28,104,50,3,10,0.119,0.49,3,180,0.247,FALSE,TRUE,6.65067359348757,2.1177887271505e-06,2.27153757196049e-06,1.53748844809989e-07,7.3,FALSE,FALSE,FALSE,TRUE,"L"
"chr1+66924894:66988619","'MIER1","+",73.726,40,28,65,45,4,5,0.277,0.529,2,90,0.216,TRUE,FALSE,0,2.28517363392283e-06,3.52954715924222e-06,1.24437352531939e-06,54.5,TRUE,FALSE,FALSE,FALSE,"E"
"chr8+125091840:125367125","'NSMCE2","+",285.286,62,28,106,45,4,3,0.126,2.703,2,450,0.15,FALSE,FALSE,0,9.63056851530208e-07,9.12135169136557e-07,-5.09216823936504e-08,-5.3,FALSE,FALSE,FALSE,TRUE,"L"
"chr8+106270177:106752693","'OXR1","+",492.517,59,28,102,38,3,10,0.119,4.412,2,365,0.35,FALSE,FALSE,0,5.36791297204069e-07,4.46158856412496e-07,-9.06324407915731e-08,-16.9,FALSE,FALSE,FALSE,TRUE,"L"
"chr13-79318867:79406221","'RBM26","-",97.355,65,28,108,46,4,3,0.177,0.943,2,270,0.152,FALSE,FALSE,0,2.87535859232645e-06,2.73228952862443e-06,-1.43069063702021e-07,-5,FALSE,FALSE,FALSE,TRUE,"L"
"chr20-36891823:36951843","'SAMHD1","-",70.021,50,28,108,41,3,3,0.383,1.508,2,120,0.179,FALSE,FALSE,0,3.99780831116297e-06,3.38596679674002e-06,-6.11841514422951e-07,-15.3,FALSE,FALSE,FALSE,TRUE,"L"
"chr3-18345387:18445588","'SATB1","-",110.202,63,28,111,45,6,5,0.313,14.286,2,365,0.224,TRUE,FALSE,0,2.61071835330924e-06,2.36129465764952e-06,-2.49423695659725e-07,-9.6,FALSE,FALSE,FALSE,TRUE,"L"
"chr18-31829172:31943128","'TRAPPC8","-",123.957,61,28,100,53,5,4,0.199,1.015,2,365,0.172,FALSE,FALSE,0,2.0910068855713e-06,2.47247528931654e-06,3.81468403745244e-07,18.2,FALSE,FALSE,FALSE,TRUE,"L"
"chr8-102252273:102412689","'UBR5","-",170.417,67,28,126,60,2,19,0.177,2.679,3,270,0.347,FALSE,FALSE,0,1.91639111736857e-06,2.03594237556341e-06,1.19551258194841e-07,6.2,FALSE,FALSE,FALSE,TRUE,"L"
"chr1-27404225:27490187","'WASF2","-",95.963,77,28,176,57,2,4,0.173,4.301,2,360,0.116,TRUE,FALSE,0,4.75373941316945e-06,3.43477415488855e-06,-1.3189652582809e-06,-27.7,FALSE,TRUE,FALSE,TRUE,"DL"
"chr19-40069151:40090938","'ZNF780A","-",31.788,50,28,84,40,3,15,0.21,1.657,4,180,0.348,FALSE,FALSE,0,6.84924342621113e-06,7.2765234641246e-06,4.2728003791347e-07,6.2,FALSE,FALSE,FALSE,TRUE,"L"
"chr17+81890789:81900533","'ANAPC11","+",19.745,67,27,153,49,3,8,0.174,11.111,3,360,0.252,FALSE,FALSE,0,2.00844901994219e-05,1.43504688098279e-05,-5.73402138959399e-06,-28.5,FALSE,TRUE,FALSE,TRUE,"DL"
"chr16-71729001:71809073","'AP1G1","-",90.073,50,27,81,43,3,5,0.416,2.439,2,270,0.101,FALSE,FALSE,0,2.33086387504531e-06,2.76058405369436e-06,4.29720178649048e-07,18.4,FALSE,FALSE,FALSE,TRUE,"L"
"chr1+1471754:1496204","'ATAD3B","+",34.451,64,27,119,44,4,6,0.177,3.226,4,2555,0.178,FALSE,FALSE,0,8.95306316834245e-06,7.38546749485797e-06,-1.56759567348448e-06,-17.5,FALSE,FALSE,FALSE,TRUE,"L"
"chr6-38168450:38640148","'BTBD9","-",481.699,37,27,55,37,2,4,0.138,1.111,2,120,0.113,FALSE,FALSE,0,2.95946674755643e-07,4.44173993067815e-07,1.48227318312171e-07,50.1,FALSE,FALSE,FALSE,TRUE,"L"
"chr12+70242993:70354993","'CNOT2","+",122.001,57,27,108,41,3,3,0.488,1.149,2,450,0.146,FALSE,FALSE,0,2.29449378083739e-06,1.94333473557211e-06,-3.5115904526528e-07,-15.3,FALSE,FALSE,FALSE,TRUE,"L"
"chr19+35648222:35658784","'COX6B1","+",20.563,76,27,145,53,3,6,0.186,4.839,3,1095,0.248,FALSE,FALSE,0,1.82771319236689e-05,1.49044701375194e-05,-3.37266178614955e-06,-18.5,FALSE,FALSE,FALSE,TRUE,"L"
"chr10-16823965:17129817","'CUBN","-",315.853,40,27,57,37,2,2,0.105,1.198,2,270,0.103,TRUE,FALSE,0,4.67752771363305e-07,6.77397929691259e-07,2.09645158327955e-07,44.8,FALSE,FALSE,FALSE,TRUE,"L"
"chr4-24527464:24584561","'DHX15","-",67.098,34,27,44,33,3,3,0.153,0.35,1,90,0.176,FALSE,FALSE,0,1.69968961558459e-06,2.84401257114987e-06,1.14432295556528e-06,67.3,TRUE,FALSE,FALSE,FALSE,"E"
"chr5+119071086:119249129","'DMXL1","+",188.044,55,27,89,45,3,3,0.256,1.005,2,180,0.163,FALSE,FALSE,0,1.22675276561942e-06,1.38382183883714e-06,1.57069073217728e-07,12.8,FALSE,FALSE,FALSE,TRUE,"L"
"chr2-224765089:225042613","'DOCK10","-",287.525,56,27,101,36,2,4,0.256,2.564,3,270,0.23,FALSE,FALSE,0,9.10483922858565e-07,7.24025789374258e-07,-1.86458133484307e-07,-20.5,FALSE,FALSE,FALSE,TRUE,"L"
"chr1-45627303:45686630","'GPBP1L1","-",69.328,54,27,97,44,2,4,0.153,1.18,2,600,0.166,FALSE,FALSE,0,3.62651587092255e-06,3.67004299367286e-06,4.35271227503137e-08,1.2,FALSE,FALSE,FALSE,TRUE,"L"
"chr1-23304689:23344364","'HNRNPR","-",49.676,66,27,112,42,2,7,0.235,2.273,3,180,0.183,FALSE,FALSE,0,5.84383471649353e-06,4.88911011900057e-06,-9.54724597492955e-07,-16.3,FALSE,FALSE,FALSE,TRUE,"L"
"chr6-31797391:31806984","'LSM2","-",19.594,67,27,200,47,3,2,0.345,0.578,2,180,0.127,FALSE,FALSE,0,2.64565622654651e-05,1.38708125066945e-05,-1.25857497587706e-05,-47.6,FALSE,TRUE,FALSE,TRUE,"DL"
"chr1+117367462:117525698","'MAN1A2","+",168.237,46,27,81,48,3,7,0.156,2.874,2,360,0.281,FALSE,FALSE,0,1.24792941990737e-06,1.64985914782783e-06,4.01929727920462e-07,32.2,FALSE,FALSE,FALSE,TRUE,"L"
"chr3-132558137:132722459","'NPHP3-ACAD11","-",174.323,52,27,86,43,4,5,0.1,0.472,2,270,0.129,FALSE,FALSE,0,1.27870475406398e-06,1.4263986247851e-06,1.47693870721119e-07,11.6,FALSE,FALSE,FALSE,TRUE,"L"
"chr6+154010495:154246867","'OPRM1","+",246.373,45,27,66,43,3,7,0.738,2.652,2,270,0.231,FALSE,FALSE,0,6.94348247331251e-07,1.00925867472658e-06,3.14910427395331e-07,45.4,FALSE,FALSE,FALSE,TRUE,"L"
"chr10-73007221:73096974","'P4HA1","-",99.754,45,27,79,41,4,4,0.21,1.399,2,120,0.165,FALSE,FALSE,0,2.05268964659724e-06,2.37673457780673e-06,3.24044931209488e-07,15.8,FALSE,FALSE,FALSE,TRUE,"L"
"chr2+204545792:205620162","'PARD3B","+",1084.371,55,27,92,38,2,3,0.153,9.091,2,540,0.049,FALSE,FALSE,0,2.19905682901498e-07,2.02643579995881e-07,-1.72621029056173e-08,-7.8,FALSE,FALSE,FALSE,TRUE,"L"
"chr13+48303746:48481890","'RB1","+",188.145,42,27,74,35,2,2,0.307,11.111,3,270,0.121,TRUE,FALSE,0,1.01944912690172e-06,1.07572809212519e-06,5.62789652234738e-08,5.5,FALSE,FALSE,FALSE,TRUE,"L"
"chr15-60488283:61229303","'RORA","-",751.021,48,27,87,39,2,3,0.13,4.545,2,360,0.136,FALSE,FALSE,0,3.00257380616311e-07,3.00289172580598e-07,3.17919642869963e-11,0,FALSE,FALSE,FALSE,TRUE,"L"
"chr12-122504642:122527013","'RSRC2","-",32.372,50,27,96,45,3,7,0.1,1.548,2,270,0.276,FALSE,FALSE,0,7.6864927373709e-06,8.0384095472103e-06,3.51916809839403e-07,4.6,FALSE,FALSE,FALSE,TRUE,"L"
"chr18-47833094:47931146","'SMAD2","-",108.053,51,27,81,48,3,7,0.15,0.707,2,120,0.199,TRUE,FALSE,0,1.94300854041032e-06,2.56880746904863e-06,6.25798928638306e-07,32.2,FALSE,FALSE,FALSE,TRUE,"L"
"chr3-136337156:136752403","'STAG1","-",425.248,48,27,87,41,4,6,0.138,2.632,3,912,0.209,TRUE,FALSE,0,5.30277857268799e-07,5.57530619954786e-07,2.72527626859867e-08,5.1,FALSE,FALSE,FALSE,TRUE,"L"
"chr7+100177723:100214387","'STAG3","+",46.665,57,27,131,44,2,35,0.108,4.348,1,180,0.452,FALSE,FALSE,0,7.2762321241688e-06,5.45241060035041e-06,-1.82382152381839e-06,-25.1,FALSE,FALSE,TRUE,FALSE,"A"
"chr13-37009313:37059713","'SUPT20H","-",60.401,52,27,81,44,3,5,0.228,0.935,2,1642,0.205,FALSE,FALSE,0,3.47590109132227e-06,4.21245907626284e-06,7.36557984940573e-07,21.2,FALSE,FALSE,FALSE,TRUE,"L"
"chr11+747431:765024","'TALDO1","+",27.594,65,27,136,36,6,6,0.706,1.399,2,1825,0.296,FALSE,FALSE,0,1.27747017141435e-05,7.54423117669905e-06,-5.23047053744443e-06,-40.9,FALSE,TRUE,FALSE,TRUE,"DL"
"chr16+89873585:89911384","'TCF25","+",47.8,66,27,151,56,5,5,0.121,1.163,4,1095,0.232,FALSE,FALSE,0,8.18795732588471e-06,6.7746564650341e-06,-1.41330086085062e-06,-17.3,FALSE,FALSE,FALSE,TRUE,"L"
"chr2-43230835:43596046","'THADA","-",375.212,53,27,84,43,3,16,0.235,0.935,2,1095,0.337,TRUE,FALSE,0,5.8026862155901e-07,6.62702918532489e-07,8.24342969734787e-08,14.2,FALSE,FALSE,FALSE,TRUE,"L"
"chr12-6666476:6689572","'ZNF384","-",33.097,57,27,121,43,10,18,1.176,4.327,4,120,0.399,TRUE,FALSE,0,9.47596090349159e-06,7.5128890071128e-06,-1.96307189637879e-06,-20.7,FALSE,FALSE,FALSE,TRUE,"L"
"chr19+58278965:58315657","'ZNF8-ERVK3-1","+",46.693,60,27,98,37,3,4,0.2,1.316,2,120,0.223,FALSE,FALSE,0,5.44002402296845e-06,4.58223220368735e-06,-8.57791819281104e-07,-15.8,FALSE,FALSE,FALSE,TRUE,"L"
"chr18+79069274:79378282","'ATP9B","+",319.009,38,26,65,38,2,3,0.488,2,2,1825,0.106,FALSE,FALSE,0,5.28125260837765e-07,6.88823266690636e-07,1.60698005852871e-07,30.4,FALSE,FALSE,FALSE,TRUE,"L"
