"loci","region_name","region_width","TDN_num_patients","TP_num_patients","TDN_num_sites","TP_num_sites","TDN_peak_abund","TP_peak_abund","TDN_peak_relAbund","TP_peak_relAbund","TDN_sum_abund","TP_sum_abund","long_count","max_time","max_span","abund_gini","ort_fisher_test","Near_Onco","Top_1pc_Abund","Top_10pc_Abund","Within_Cluster","Cluster_target.min","TDN_freq","TP_freq","freq_diff","pct_chg"
"chr3*53347628:53495047","CACNA1D",157.42,0,2,0,2,0,1,0,0.00353356890459364,0,2,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000238016897666906,0.000000238016897666906,Inf
"chr3*53892016:54122664","CACNA2D3",240.649,2,0,2,0,1,0,0.000294464075382803,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000562723230036878,0,-0.0000000562723230036878,-100
"chr3*55074558:55465713","WNT5A",401.156,0,1,0,1,0,1,0,0.000783085356303837,0,1,1,600,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0,0.000000046700809698377,0.000000046700809698377,Inf
"chr3*56468364:56557154","CCDC66",98.791,2,0,2,0,1,0,0.000294464075382803,0,2,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000137076031809724,0,-0.000000137076031809724,-100
"chr3*56683108:56727416","ARHGEF3",54.309,0,1,0,1,0,1,0,0.000265886732252061,0,1,1,21,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000344957742093615,0.000000344957742093615,Inf
"chr3*57170318:57197914","HESX1",37.597,1,0,1,0,1,0,0.000241196333815726,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000180092537416741,0,-0.000000180092537416741,-100
"chr3*57930017:58008398","FLNB",88.382,1,0,1,0,1,0,0.000131319763624425,0,1,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.0000000766099333490669,0,-0.0000000766099333490669,-100
"chr3*58320194:58332888","PXK",22.695,0,1,0,1,0,1,0,0.00218340611353712,0,1,1,270,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000825481824867245,0.000000825481824867245,Inf
"chr3*58433853:58492094","KCTD6",68.242,1,0,1,0,1,0,0.000182381907714755,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000992195294577713,0,-0.0000000992195294577713,-100
"chr3*59049990:59747276","FHIT",707.287,4,2,4,2,3,1,0.00395256916996047,0.0036231884057971,6,2,1,60,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000038292456268854,0.0000000529751289515066,0.0000000146826726826527,38.3435123084417
"chr3*61251462:61561567","PTPRG",320.106,3,3,3,3,1,2,0.000299311583358276,0.0050761421319797,3,5,2,28,14,0.166666666666667,0.4,TRUE,FALSE,TRUE,FALSE,0,0.0000000634565343597798,0.000000175575996845065,0.000000112119462485285,176.687024616883
"chr3*62336214:62369670","FEZF2",43.457,1,0,1,0,1,0,0.000495785820525533,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000155807789982218,0,-0.000000155807789982218,-100
"chr3*62875390:63102686","LINC00698",237.297,1,0,1,0,1,0,0.000235349493998588,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000285336061107272,0,-0.0000000285336061107272,-100
"chr3*63125062:63278236","SYNPR",163.175,1,1,1,1,1,1,0.000477326968973747,0.0023094688221709,1,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000414949540631667,0.000000114811153763519,0.0000000733161997003518,176.687024616883
"chr3*63665216:63819363","C3orf49",164.148,0,1,0,1,0,1,0,0.00543478260869565,0,1,1,25,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000114130601745755,0.000000114130601745755,Inf
"chr3*64003461:64004020","PSMD6-AS2",10.56,1,0,1,0,1,0,0.00018723085564501,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000641187417543298,0,-0.000000641187417543298,-100
"chr3*64225456:64515653","ADAMTS9",300.198,0,2,0,2,0,1,0,0.00126903553299492,0,2,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.0000001248130235069,0.0000001248130235069,Inf
"chr3*65011472:65354229","MAGI1",352.758,0,2,0,2,0,1,0,0.00448430493273543,0,2,1,547.5,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000106216216303314,0.000000106216216303314,Inf
"chr3*66038835:66133608","SLC25A26",104.774,3,0,3,0,1,0,0.000294464075382803,0,3,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000193872691581611,0,-0.000000193872691581611,-100
"chr3*66500422:66730376","LOC105377143",239.955,1,1,1,1,1,1,0.000509164969450102,0.00497512437810945,1,1,1,360,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.0000000282175371601226,0.0000000780742639885067,0.0000000498567268283841,176.687024616883
"chr3*66738337:66998301","KBTBD8",269.965,0,3,0,3,0,1,0,0.00126903553299492,0,3,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000208185987243111,0.000000208185987243111,Inf
"chr3*67011209:67225462","MIR4272",224.254,2,0,2,0,1,0,0.000509164969450102,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000603863398579934,0,-0.0000000603863398579934,-100
"chr3*67225528:67360458","SUCLG2",144.931,0,1,0,1,0,1,0,0.00108108108108108,0,1,1,121,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000129263649704771,0.000000129263649704771,Inf
"chr3*67947713:67991590","FAM19A1",53.878,1,0,1,0,1,0,0.000303122158229767,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000125671686574432,0,-0.000000125671686574432,-100
"chr3*68545621:68731762","FAM19A4",196.142,2,2,2,2,1,1,0.000722021660649819,0.00471698113207547,2,2,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000690411959626926,0.000000191028030869086,0.000000121986834906393,176.687024616883
"chr3*68932611:68975210","EOGT",52.6,0,1,0,1,0,1,0,0.0000632911392405063,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000356165589645668,0.000000356165589645668,Inf
"chr3*69122596:69168781","FRMD4B",56.186,0,1,0,1,0,1,0,0.000768639508070715,0,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000333433773811308,0.000000333433773811308,Inf
"chr3*70015301:70954712","FOXP1",949.412,2,3,2,3,1,1,0.00018723085564501,0.00323624595469256,2,3,1,60,0,0,0.4,TRUE,FALSE,FALSE,FALSE,0,0.0000000142634370099751,0.0000000591976192065051,0.00000004493418219653,315.030536925325
"chr3*71583990:71679287","EIF4E3",105.298,3,0,3,0,1,0,0.0053475935828877,0,3,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000192907912664739,0,-0.000000192907912664739,-100
"chr3*72446624:72663294","LOC105377162",226.671,2,4,2,4,1,1,0.00149700598802395,0.0021978021978022,2,4,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000597424384174176,0.000000330599150581453,0.000000270856712164035,453.374049233767
"chr3*72664250:72749275","SHQ1",95.026,0,1,0,1,0,1,0,0.00224719101123596,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000019714930666725,0.00000019714930666725,Inf
"chr3*72848448:72888232","GXYLT2",49.785,0,1,0,1,0,5,0,0.0112359550561798,0,5,1,14,0,0,1,FALSE,FALSE,TRUE,FALSE,0,0,0.000000376304308835234,0.000000376304308835234,Inf
"chr3*73069202:73382428","PDZRN3",323.227,0,3,0,3,0,1,0,0.00497512437810945,0,3,1,360,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000173880678427503,0.000000173880678427503,Inf
"chr3*73627900:74262567","CNTN3",644.668,1,1,1,1,1,1,0.000182381907714755,0.008,1,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000105029862336229,0.0000000290604001057322,0.0000000185574138721092,176.687024616883
"chr3*74521141:75214474","MIR4444-1",703.334,3,1,3,1,1,1,0.00255102040816327,0.0031055900621118,3,1,1,180,0,0,0.25,FALSE,FALSE,FALSE,FALSE,0,0.0000000288807556406653,0.0000000266364344896765,-0.00000000224432115098879,-7.7709917943722
"chr3*75214549:75421550","FAM86DP",217.002,2,0,2,0,1,0,0.000847457627118644,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000624043937775433,0,-0.0000000624043937775433,-100
"chr3*75630859:75664334","FRG2C",43.476,0,1,0,1,0,1,0,0.00222222222222222,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000430911537753292,0.000000430911537753292,Inf
"chr3*75785584:77040141","ROBO2",1264.558,6,5,7,5,1,1,0.000509164969450102,0.00543478260869565,7,5,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000374807433939769,0.0000000740745383579169,0.00000003659379496394,97.6335890120595
"chr3*77649964:78597236","ROBO1",957.273,0,1,0,1,0,1,0,0.0000632911392405063,0,1,1,14,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0,0.0000000195704987139114,0.0000000195704987139114,Inf
"chr3*79767910:80993866","LINC02027",1235.957,2,1,2,2,1,1,0.0019723865877712,0.0000632911392405063,2,2,1,14,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.0000000109565933592467,0.0000000303154721650707,0.000000019358878805824,176.687024616883
"chr3*81095648:81489697","GBE1",404.05,1,1,1,1,1,1,0.00018723085564501,0.000768639508070715,1,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000167576763500983,0.0000000463663160880142,0.0000000296086397379159,176.687024616883
"chr3*81761800:84638403","LINC00971",2886.604,7,5,7,6,3,1,0.000991571641051066,0.03125,11,6,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000164194929075137,0.0000000389405197568398,0.0000000225210268493261,137.160306814471
"chr3*86074430:86481941","LINC02070",417.512,3,1,4,1,2,1,0.00169779286926995,0.00448430493273543,5,1,1,23,0,0,0.4,FALSE,FALSE,FALSE,FALSE,0,0.0000000648694085847327,0.0000000448713091249165,-0.0000000199980994598162,-30.8282438457792
"chr3*86496997:86937967","VGLL3",450.971,0,1,0,1,0,1,0,0.00104493207941484,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.0000000415421612816836,0.0000000415421612816836,Inf
"chr3*86991124:87089278","LINC00506",108.155,1,1,1,1,1,1,0.000235349493998588,0.00126903553299492,1,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000626040324465557,0.000000173217234666563,0.000000110613202220007,176.687024616883
"chr3*87157070:87226187","MIR4795",79.118,2,1,2,1,1,1,0.000241196333815726,0.0000632911392405063,2,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000171160522997478,0.000000236789479200209,0.0000000656289562027311,38.3435123084417
"chr3*87276588:87792765","HTR1F",526.178,4,2,5,3,1,2,0.00101010101010101,0.00128865979381443,5,5,1,28,0,0.166666666666667,0.464285714285714,FALSE,FALSE,TRUE,FALSE,0,0.0000000643407661405193,0.000000106813530869946,0.0000000424727647294267,66.01221477013
"chr3*87993832:88051948","CGGBP1",68.117,2,0,2,0,1,0,0.000219058050383352,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000198803210043226,0,-0.000000198803210043226,-100
"chr3*88157966:89107522","EPHA3",959.557,5,5,6,6,2,1,0.000954653937947494,0.00241545893719807,7,6,1,60,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.0000000423379067377377,0.000000117143494437717,0.0000000748055876999797,176.687024616883
"chr3*89482135:93873035","PROS1",4400.901,9,8,17,16,1,2,0.00131752305665349,0.0126582278481013,17,18,2,120,46,0.055147058823529,0.728282095511384,TRUE,FALSE,TRUE,FALSE,0,0.0000000261550907864941,0.0000000681108164545838,0.0000000419557256680896,160.411317286478
"chr3*94055679:94057920","DHFR2",12.242,2,1,2,1,1,1,0.00102564102564103,0.0021505376344086,2,1,1,10,0,0,0.333333333333333,FALSE,FALSE,FALSE,FALSE,0,0.00000110618185415083,0.0000015303308295509,0.000000424148975400072,38.3435123084417
"chr3*94131832:94938261","LINC00879",816.43,1,2,1,2,1,1,0.00132978723404255,0.00323624595469256,1,2,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000082933492513225,0.0000000458932425691416,0.0000000375998933178191,453.374049233767
"chr3*94991326:95654421","MTHFD2P1",673.096,0,2,0,2,0,1,0,0.0256410256410256,0,2,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.0000000556660863097155,0.0000000556660863097155,Inf
"chr3*95683194:96359962","MIR8060",686.769,1,2,1,2,1,1,0.000217580504786771,0.00087260034904014,1,2,1,14,0,0,0.333333333333333,FALSE,FALSE,FALSE,FALSE,0,0.0000000098591216686502,0.0000000545578207966933,0.0000000446986991280431,453.374049233767
"chr3*96360040:96814579","EPHA6",464.54,1,0,1,0,1,0,0.000509164969450102,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000145755782693788,0,-0.0000000145755782693788,-100
"chr3*97972452:97986681","GABRR3",24.23,1,1,2,1,1,1,0.000365764447695684,0.00112739571589628,2,1,1,15,0,0,0.333333333333333,TRUE,FALSE,FALSE,FALSE,0,0.000000558888908729445,0.000000773186546238635,0.00000021429763750919,38.3435123084417
"chr3*98169642:98264283","OR5H6",104.642,0,1,0,1,0,1,0,0.000311720698254364,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000179032415429389,0.000000179032415429389,Inf
"chr3*98265263:98282886","OR5H2",27.624,1,1,1,1,1,1,0.000307408545957578,0.000243368216110976,1,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000245110741719419,0.000000678189618279834,0.000000433078876560415,176.687024616883
"chr3*98391632:98469478","OR5K1",87.847,2,0,2,0,1,0,0.000477326968973747,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000154152996215175,0,-0.000000154152996215175,-100
"chr3*98470577:98497679","OR5K2",37.103,1,0,1,0,1,0,0.000958772770853308,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000182490341192282,0,-0.000000182490341192282,-100
"chr3*98498632:98515471","CLDND1",26.84,1,0,1,0,1,0,0.000217580504786771,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000252270459361298,0,-0.000000252270459361298,-100
"chr3*98523067:98531897","GPR15",18.831,1,1,1,1,1,1,0.000495049504950495,0.000859106529209622,1,2,2,21,7,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000359563439501738,0.000000994865382367486,0.000000635301942865748,176.687024616883
"chr3*98534680:98579444","CPOX",54.765,6,4,6,4,4,1,0.00203665987780041,0.000911577028258888,9,4,1,21,0,0,0.0761904761904763,FALSE,FALSE,FALSE,FALSE,0,0.000000741817488825771,0.00000136834182527981,0.000000626524336454034,84.4580164112556
"chr3*98593612:98714331","ST3GAL6-AS1",130.72,3,2,3,2,1,1,0.000509164969450102,0.00497512437810945,3,2,1,360,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000155391809881974,0.000000286632650173839,0.000000131240840291865,84.4580164112556
"chr3*98901690:99638594","COL8A1",746.905,0,3,0,4,0,1,0,0.00471698113207547,0,4,1,60,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000100330349992902,0.000000100330349992902,Inf
"chr3*99796734:99816630","HP09053",29.897,0,1,0,1,0,1,0,0.00319488817891374,0,1,1,25,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000062662842477045,0.00000062662842477045,Inf
"chr3*100194187:100260815","TBC1D23",76.629,0,1,0,1,0,1,0,0.0010482180293501,0,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000244480679838731,0.000000244480679838731,Inf
"chr3*100577453:100609587","ADGRG7",42.135,0,1,0,1,0,1,0,0.0000632911392405063,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000444625845861211,0.000000444625845861211,Inf
"chr3*100993491:101222544","IMPG2",239.054,0,1,0,1,0,1,0,0.0036231884057971,0,1,1,60,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.0000000783685276772701,0.0000000783685276772701,Inf
"chr3*101566447:101574092","PCNP",17.646,1,0,1,0,1,0,0.000182381907714755,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000383709573232303,0,-0.000000383709573232303,-100
"chr3*101594467:101649437","ZBTB11",64.971,1,0,1,0,1,0,0.000241196333815726,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000104214790125706,0,-0.000000104214790125706,-100
"chr3*101686720:101712432","PDCL3P4",35.713,1,0,1,0,1,0,0.000719424460431655,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000189593120971557,0,-0.000000189593120971557,-100
"chr3*101770563:101779183","NXPE3",18.621,2,0,2,0,1,0,0.000235349493998588,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000727236896971938,0,-0.000000727236896971938,-100
"chr3*101861026:101940857","LINC02085",89.832,0,1,0,1,0,1,0,0.00078125,0,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000208548290312607,0.000000208548290312607,Inf
"chr3*101997927:102163703","LOC101929411",175.777,6,2,6,2,1,3,0.00131752305665349,0.0038659793814433,6,4,1,28,0,0.25,1,FALSE,FALSE,TRUE,FALSE,0,0.000000231120310254148,0.000000213159969909171,-0.0000000179603403449774,-7.7709917943722
"chr3*102164872:102435013","ZPLD1",280.142,1,2,1,2,1,1,0.000736919675755343,0.00338983050847458,1,2,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000241696679871538,0.00000013374867042687,0.000000109579002439716,453.374049233767
"chr3*102479842:103524031","MIR548AB",1054.19,0,3,0,3,0,1,0,0.00176991150442478,0,3,1,90,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.0000000533138523853256,0.0000000533138523853256,Inf
"chr3*103524117:105366711","ALCAM",1852.595,4,1,4,2,1,1,0.00089126559714795,0.0000632911392405063,4,2,1,14,0,0,0.333333333333333,FALSE,FALSE,FALSE,FALSE,0,0.0000000146193617693176,0.0000000202249385487515,0.00000000560557677943391,38.3435123084417
"chr3*105576914:105655459","CBLB",88.546,0,1,0,1,0,1,0,0.000126887450831113,0,1,1,14,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0,0.000000211577146515508,0.000000211577146515508,Inf
"chr3*105869423:107109788","LINC00882",1250.366,21,12,39,31,3,7,0.00492610837438424,0.00775193798449612,43,52,2,120,18,0.295698924731182,0.228233881791193,TRUE,FALSE,TRUE,FALSE,0,0.000000211191463972174,0.00000046447489013315,0.000000253283426160975,119.930711874959
"chr3*107326965:107377339","CCDC54",60.375,1,0,1,0,1,0,0.000365764447695684,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000112148060111921,0,-0.000000112148060111921,-100
"chr3*107463913:107522934","BBX",69.022,3,0,3,0,1,0,0.0019723865877712,0,3,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000294294824661292,0,-0.000000294294824661292,-100
"chr3*107811330:107841660","LINC00635",40.331,0,1,0,1,0,1,0,0.000126887450831113,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000464513897879104,0.000000464513897879104,Inf
"chr3*108091089:108125062","LINC01215",43.974,1,0,1,0,1,0,0.000131319763624425,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000153975966008487,0,-0.000000153975966008487,-100
"chr3*108222571:108296488","HHLA2",83.918,0,1,0,1,0,1,0,0.00276243093922652,0,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000223245430245741,0.000000223245430245741,Inf
"chr3*108694847:108755637","RETNLB",70.791,1,0,1,0,1,0,0.00149700598802395,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000956468919673013,0,-0.0000000956468919673013,-100
"chr3*108757284:108822696","TRAT1",75.413,2,0,2,0,1,0,0.000294464075382803,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000179569547140605,0,-0.000000179569547140605,-100
"chr3*108855006:108907793","GUCA1C",62.788,4,4,4,4,1,1,0.000908265213442325,0.00471698113207547,4,4,1,21,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000431352432264587,0.00000119349621044544,0.000000762143778180857,176.687024616883
"chr3*109150105:109178163","LINC00488",38.059,0,1,0,1,0,1,0,0.00126903553299492,0,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000492243884898766,0.000000492243884898766,Inf
"chr3*109185262:109293786","DPPA2",118.525,1,0,1,0,1,0,0.000182381907714755,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000571266747880804,0,-0.0000000571266747880804,-100
"chr3*109337573:109409988","LINC01205",82.416,1,2,1,2,1,1,0.000182381907714755,0.0196078431372549,1,2,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000821556388232531,0.000000454627985230104,0.000000372472346406851,453.374049233767
"chr3*109602898:111045314","PVRL3-AS1",1452.417,4,5,4,8,3,13,0.00105820105820106,0.0469314079422383,6,25,3,120,11,0.534090909090909,0.547474747474747,FALSE,TRUE,TRUE,FALSE,0,0.0000000186473695343892,0.000000103189703868033,0.000000084542334333644,453.374049233767
"chr3*111194170:111542077","CD96",357.908,6,1,8,1,5,1,0.00664893617021277,0.00087260034904014,12,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000151344795405685,0.0000000523439264150623,-0.0000000990008689906224,-65.4141219228896
"chr3*112013889:112039616","TMPRSS7",35.728,0,1,0,1,0,1,0,0.000354233085370174,0,2,2,21,7,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000524359326448783,0.000000524359326448783,Inf
"chr3*112133306:112140903","SLC9C1",17.598,1,0,1,0,1,0,0.00016095284081764,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000384756172818345,0,-0.000000384756172818345,-100
"chr3*112294259:112332945","CD200",48.687,1,1,1,1,1,1,0.000182381907714755,0.000243368216110976,1,1,1,14,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000139070781302139,0.000000384790806896341,0.000000245720025594202,176.687024616883
"chr3*112362812:112463964","BTLA",111.153,3,1,3,1,1,1,0.000847457627118644,0.000265886732252061,3,1,1,21,0,0,0.25,TRUE,FALSE,FALSE,FALSE,0,0.00000018274646107412,0.000000168545248579545,-0.0000000142012124945755,-7.77099179437222
"chr3*112499562:112532505","ATG3",42.944,2,2,2,2,1,12,0.000805152979066023,0.00337837837837838,2,17,2,14,1,0.423076923076923,1,FALSE,TRUE,TRUE,FALSE,0,0.000000315338074201622,0.000000872499534992648,0.000000557161460791026,176.687024616883
"chr3*112585578:112596792","LINC01279",21.215,0,2,0,2,0,3,0,0.000243368216110976,0,4,1,14,0,0.25,1,FALSE,FALSE,TRUE,FALSE,0,0,0.00000176613811127619,0.00000176613811127619,Inf
"chr3*112749320:112815707","CD200R1L",76.388,0,2,0,2,0,1,0,0.00598802395209581,0,2,1,90,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000490504006267009,0.000000490504006267009,Inf
"chr3*112845951:112922683","CD200R1",86.733,3,0,3,0,1,0,0.000405186385737439,0,3,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000234199409541601,0,-0.000000234199409541601,-100
"chr3*112975091:112990951","GTPBP8",25.861,1,0,1,0,1,0,0.00018723085564501,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000261820468243967,0,-0.000000261820468243967,-100
"chr3*113019734:113142348","LINC02044",132.615,1,2,1,2,3,4,0.0014873574615766,0.0434782608695652,3,5,1,801,0,0.3,1,FALSE,FALSE,TRUE,FALSE,0,0.0000000510571136693227,0.000000282536817333818,0.000000231479703664495,453.374049233767
"chr3*113812059:113838832","GRAMD1C",36.774,1,1,1,1,1,1,0.000217580504786771,0.000768639508070715,1,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000184122998021897,0.000000509444444862189,0.000000325321446840292,176.687024616883
"chr3*114199408:114234629","ZNF80",45.222,1,0,2,0,1,0,0.000162443144899285,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000299453324897494,0,-0.000000299453324897494,-100
"chr3*114237579:114293984","TIGIT",66.406,0,2,0,2,0,1,0,0.00078125,0,2,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000564235461113819,0.000000564235461113819,Inf
"chr3*115147281:115623302","GAP43",486.022,0,1,0,2,0,2,0,0.00671140939597315,0,3,1,1095,0,0.166666666666667,1,FALSE,FALSE,TRUE,FALSE,0,0,0.0000000770924362080817,0.0000000770924362080817,Inf
"chr3*115721488:115802361","LSAMP",90.874,0,1,0,1,0,1,0,0.000768639508070715,0,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000206156986765875,0.000000206156986765875,Inf
"chr3*116717041:116850275","MIR4447",143.235,1,0,1,0,1,0,0.000908265213442325,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000472715406797028,0,-0.0000000472715406797028,-100
"chr3*116850368:116921429","LINC00901",81.062,1,0,1,0,1,0,0.000131319763624425,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000835279061614225,0,-0.0000000835279061614225,-100
"chr3*116932239:118508409","LOC105374060",1586.171,3,3,3,3,1,1,0.000736919675755343,0.00112739571589628,3,3,1,121,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000012806196423823,0.0000000354330838516695,0.0000000226268874278465,176.687024616883
"chr3*118810834:118900629","IGSF11",99.796,0,1,0,1,0,2,0,0.00775193798449612,0,2,1,14,0,0,1,FALSE,FALSE,TRUE,FALSE,0,0,0.000000187726061318712,0.000000187726061318712,Inf
"chr3*119660591:119669523","COX17",18.933,1,0,1,0,1,0,0.000162443144899285,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000035762632067064,0,-0.00000035762632067064,-100
"chr3*119677397:119703020","MAATS1",35.624,2,0,2,0,1,0,0.000294464075382803,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000380133568900585,0,-0.000000380133568900585,-100
"chr3*120244296:120324727","LRRC58",90.432,0,1,0,1,0,1,0,0.00319488817891374,0,1,1,25,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000207164610042486,0.000000207164610042486,Inf
