"loci","gene_name","gene_ort","gene_width","TDN_num_patients","TP_num_patients","TDN_num_sites","TP_num_sites","TDN_peak_abund","TP_peak_abund","TDN_peak_relAbund","TP_peak_relAbund","TDN_sum_abund","TP_sum_abund","long_count","max_time","max_span","abund_gini","ort_fisher_test","On_Onco_List","Top_1pc_Abund","Top_10pc_Abund","Within_Cluster","Cluster_target.min","TDN_freq","TP_freq","freq_diff","pct_chg"
"chr6-42101118:42142977","C6orf132","-",51.86,1,1,1,1,1,1,0.000299311583358276,0.000354233085370174,1,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000300943973368818,0.000000441999820053033,0.000000141055846684216,46.8711318938248
"chr6+30647038:30653210","C6orf136","+",16.173,2,0,2,0,1,0,0.00255102040816327,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000193000116971581,0,-0.00000193000116971581,-100
"chr6+49550399:49552095","C6orf141","+",11.697,0,1,0,1,0,1,0,0.000716332378223496,0,1,1,10,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000195965723415836,0.00000195965723415836,Inf
"chr6+87344852:87365463","C6orf163","+",30.612,0,1,0,1,0,1,0,0.000360880548538434,0,1,1,13,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000748794938845887,0.000000748794938845887,Inf
"chr6+107028171:107051586","C6orf203","+",33.416,0,2,0,2,0,1,0,0.00026581605528974,0,2,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000137192426789264,0.00000137192426789264,Inf
"chr6-36315757:36336885","C6orf222","-",31.129,1,1,1,1,1,1,0.000282406099971759,0.0000632911392405063,1,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000501363823409261,0.000000736358722347339,0.000000234994898938078,46.8711318938248
"chr6-42890264:42890816","C6orf226","-",10.553,0,2,0,2,0,1,0,0.0036231884057971,0,2,1,60,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000434418850904014,0.00000434418850904014,Inf
"chr6-31658297:31660772","C6orf47","-",12.476,3,3,4,3,2,1,0.000970402717127608,0.000410004100041,5,3,1,21,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000500383278579894,0.0000055118893879329,0.000000508056602133965,10.1533489203686
"chr6+31834914:31839766","C6orf48","+",14.853,3,4,3,4,3,3,0.00143198090692124,0.000708466170740347,5,7,1,14,0,0.25,1,FALSE,FALSE,FALSE,FALSE,0,0.00000315228326780588,0.00000617305882123485,0.00000302077555342897,95.828175858433
"chr6-24704860:24719175","C6orf62","-",24.316,0,1,0,2,0,1,0,0.000859106529209622,0,2,1,21,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.0000018853520865233,0.0000018853520865233,Inf
"chr6+36871869:36928964","C6orf89","+",67.096,2,1,2,1,2,3,0.00105820105820106,0.000797660196756182,3,4,2,21,7,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000465212664209696,0.0000003416315528191,-0.000000123581111390597,-26.5644340530876
"chr6+158869866:158910353","C6orf99","+",50.488,0,1,0,1,0,1,0,0.00128865979381443,0,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000454011065361082,0.000000454011065361082,Inf
"chr5+40909251:40984640","C7","+",85.39,0,2,0,2,0,1,0,0.00126903553299492,0,2,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000536880446608509,0.000000536880446608509,Inf
"chr7+6590020:6608726","C7orf26","+",28.707,0,1,0,1,0,2,0,0.00668896321070234,0,3,2,28,14,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000798485061760209,0.000000798485061760209,Inf
"chr7-25134696:25180198","C7orf31","-",55.503,2,0,3,0,1,0,0.000294464075382803,0,3,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000843573561370028,0,-0.000000843573561370028,-100
"chr7-100154419:100158721","C7orf43","-",14.303,1,1,1,1,1,1,0.000485201358563804,0.0000632911392405063,1,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000109116650065769,0.00000160260859036218,0.000000511442089704497,46.8711318938248
"chr7-135092308:135170826","C7orf49","-",88.519,1,2,1,3,1,1,0.000217580504786771,0.000243368216110976,1,3,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000176311915621583,0.000000776853918411312,0.000000600542002789729,340.613395681474
"chr7-996985:1138257","C7orf50","-",151.273,2,2,2,2,1,1,0.00113636363636364,0.00387596899224806,2,2,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000206341573961076,0.000000303056205244165,0.0000000967146312830897,46.8711318938248
"chr7+139341131:139423457","C7orf55-LUC7L2","+",92.327,5,7,5,9,1,4,0.00101010101010101,0.00903614457831325,5,16,2,28,14,0.296296296296296,0.0859140859140859,FALSE,FALSE,FALSE,FALSE,0,0.000000845199912209153,0.00000223443842008895,0.0000013892385078798,164.368037408885
"chr7+48035510:48061297","C7orf57","+",35.788,0,1,0,1,0,1,0,0.000243368216110976,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000640497112662074,0.000000640497112662074,Inf
"chr7-100456614:100464271","C7orf61","-",17.658,1,1,1,1,1,1,0.000282406099971759,0.000410004100041,1,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000883846101421842,0.0000012981147733577,0.00000041426867193586,46.8711318938248
"chr7+50096085:50159256","C7orf72","+",73.172,2,0,2,0,1,0,0.000847457627118644,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000426582694443418,0,-0.000000426582694443418,-100
"chr7+135662472:135676412","C7orf73","+",23.941,1,1,1,1,1,1,0.000278009452321379,0.00176991150442478,1,1,1,90,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000651892337784841,0.000000957441655233712,0.000000305549317448871,46.8711318938248
"chr1+56854769:56918221","C8A","+",73.453,1,0,1,0,1,0,0.00255102040816327,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000212475385061289,0,-0.000000212475385061289,-100
"chr8+143039208:143054303","C8orf31","+",25.096,0,1,0,1,0,1,0,0.0000632911392405063,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000913377058812174,0.000000913377058812174,Inf
"chr8+145052437:145056030","C8orf33","+",13.594,0,4,0,4,0,7,0,0.00334448160535117,0,10,1,28,0,0.45,1,FALSE,FALSE,FALSE,FALSE,0,0,0.0000067447728903782,0.0000067447728903782,Inf
"chr8+68330721:68819023","C8orf34","+",498.303,0,1,0,1,0,1,0,0.00434782608695652,0,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.0000000460003465119622,0.0000000460003465119622,Inf
"chr8+95268835:95810143","C8orf37-AS1","+",551.309,1,2,1,2,1,1,0.000294464075382803,0.000360880548538434,1,2,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000283089056389555,0.0000000831552202773773,0.0000000548463146384219,193.74226378765
"chr8+66667551:66862022","C8orf44-SGK3","+",204.472,4,2,4,4,4,1,0.000964785335262904,0.0031055900621118,7,6,1,180,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000305312306015628,0.000000448415639656291,0.000000143103333640663,46.8711318938248
"chr8+22599600:22604149","C8orf58","+",14.55,1,0,1,0,1,0,0.000428265524625268,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000107264291813793,0,-0.00000107264291813793,-100
"chr8-85214052:85220422","C8orf59","-",16.371,2,1,2,1,2,1,0.00263504611330698,0.00434782608695652,3,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000190665865969176,0.00000140016557742046,-0.000000506493082271301,-26.5644340530876
"chr8-123219955:123241398","C8orf76","-",31.444,1,0,1,0,1,0,0.000908265213442325,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000496341256166737,0,-0.000000496341256166737,-100
"chr8-144526218:144529074","C8orf82","-",12.857,5,3,5,3,1,1,0.0019723865877712,0.00354609929078014,5,3,1,150,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000606943861667064,0.00000534855191754304,-0.000000720886699127598,-11.8773208637051
"chr8-38510833:38528662","C8orf86","-",27.83,0,1,0,1,0,1,0,0.00126903553299492,0,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000823647526696023,0.000000823647526696023,Inf
"chr9+35041094:35045991","C9orf131","+",14.898,0,2,0,2,0,2,0,0.00143266475644699,0,4,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000307720642609079,0.00000307720642609079,Inf
"chr9+69820804:69906235","C9orf135","+",95.432,1,0,1,0,1,0,0.00166112956810631,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000163540054268033,0,-0.000000163540054268033,-100
"chr9+137027463:137036782","C9orf139","+",19.32,2,0,2,0,2,0,0.000908265213442325,0,3,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000161562675558042,0,-0.00000161562675558042,-100
"chr9+136992417:136993988","C9orf142","+",11.572,3,1,3,1,1,1,0.000428265524625268,0.00087260034904014,3,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000040460476474871,0.00000198082532560926,-0.00000206522232187784,-51.0429560353917
"chr9-110199565:110208133","C9orf152","-",18.569,1,0,1,0,1,0,0.000495049504950495,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000084048438036011,0,-0.00000084048438036011,-100
"chr9+136483494:136486067","C9orf163","+",12.574,2,4,2,5,2,1,0.00169779286926995,0.00334448160535117,3,5,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000248241680593397,0.0000091148841529944,0.00000663246734706042,267.177829734562
"chr9+136844414:136847345","C9orf172","+",12.932,0,1,0,1,0,7,0,0.0760869565217391,0,7,1,360,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.0000017725108775093,0.0000017725108775093,Inf
"chr9+94726668:95087218","C9orf3","+",370.551,1,2,1,2,1,1,0.000294464075382803,0.0021978021978022,1,2,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000421182359753634,0.000000123719059821457,0.0000000816008238460933,193.74226378765
"chr9-74946582:74952886","C9orf40","-",16.305,0,1,0,1,0,2,0,0.000486736432221952,0,2,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000140583322097211,0.00000140583322097211,Inf
"chr9+74952964:74997380","C9orf41-AS1","+",54.417,1,2,1,2,3,1,0.00143198090692124,0.000410004100041,3,2,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000286802919288217,0.000000842461387726273,0.000000555658468438057,193.74226378765
"chr9+113410643:113429684","C9orf43","+",29.042,0,1,0,1,0,1,0,0.00126903553299492,0,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000789274522000906,0.000000789274522000906,Inf
"chr9-83938311:83956986","C9orf64","-",28.676,1,0,1,0,1,0,0.000428265524625268,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000544251445770222,0,-0.000000544251445770222,-100
"chr9-136114580:136118885","C9orf69","-",14.306,1,0,1,0,3,0,0.00088339222614841,0,3,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000109093768061701,0,-0.00000109093768061701,-100
"chr9-27546545:27573866","C9orf72","-",37.322,3,5,5,10,1,10,0.000509164969450102,0.00257731958762887,5,23,2,60,7,0.442857142857143,0.580419580419581,FALSE,FALSE,FALSE,FALSE,0,0.00000209085183791154,0.00000614171552112703,0.00000405086368321549,193.74226378765
"chr9-129827284:129835293","C9orf78","-",18.01,0,2,0,2,0,1,0,0.000243368216110976,0,2,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000002545487025869,0.000002545487025869,Inf
"chr9-111686518:111795008","C9orf84","-",118.491,2,2,2,2,1,1,0.000805152979066023,0.0142857142857143,2,3,2,547.5,1,0,0.333333333333333,FALSE,FALSE,FALSE,FALSE,0,0.000000263428521303844,0.000000386900450970121,0.000000123471929666277,46.8711318938247
"chr9+71911506:71973455","C9orf85","+",71.95,3,2,4,4,1,2,0.000958772770853308,0.00209643605870021,4,6,1,28,0,0.15,1,FALSE,FALSE,FALSE,FALSE,0,0.000000867655564080995,0.00000127433554790551,0.000000406679983824512,46.8711318938248
"chr8-85328228:85378154","CA1","-",59.927,0,1,0,1,0,1,0,0.0172413793103448,0,1,1,204,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000382500553472563,0.000000382500553472563,Inf
"chr19-48637941:48646312","CA11","-",18.372,0,1,0,1,0,1,0,0.0000632911392405063,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000124766550554922,0.00000124766550554922,Inf
"chr15-63321377:63382166","CA12","-",70.79,0,2,0,2,0,1,0,0.00218340611353712,0,2,1,270,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000647608720665357,0.000000647608720665357,Inf
"chr8+85245486:85284073","CA13","+",48.588,1,0,1,0,1,0,0.000278009452321379,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000321210061309519,0,-0.000000321210061309519,-100
"chr16-87888018:87936506","CA5A","-",58.489,1,1,1,1,1,1,0.000282406099971759,0.000360880548538434,1,1,1,13,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000266835720544152,0.000000391904643060239,0.000000125068922516087,46.8711318938248
"chrX+15738288:15787625","CA5B","+",59.338,5,3,5,4,1,2,0.00169779286926995,0.000708466170740347,5,7,2,21,7,0.15,1,FALSE,FALSE,FALSE,FALSE,0,0.00000131508935748651,0.00000154518929980453,0.000000230099942318022,17.4969055150598
"chr1+8945833:8975089","CA6","+",39.257,2,1,2,2,2,2,0.00099009900990099,0.000253774901662226,3,3,1,14,0,0.166666666666667,1,FALSE,FALSE,FALSE,FALSE,0,0.000000795117021621973,0.00000116779736953666,0.000000372680347914686,46.8711318938248
"chr9+35673917:35681157","CA9","+",17.241,0,1,0,1,0,1,0,0.0108695652173913,0,1,1,360,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000132951166799781,0.00000132951166799781,Inf
"chr9-26840684:26892828","CAAP1","-",62.145,6,4,8,5,1,27,0.00113636363636364,0.0036231884057971,8,36,2,60,46,0.6625,0.292929292929293,FALSE,FALSE,FALSE,FALSE,0,0.00000200910186935804,0.00000184424416026634,-0.000000164857709091698,-8.20554256635952
"chr2+230712841:230821075","CAB39","+",118.235,2,1,3,2,2,1,0.00161030595813205,0.00026581605528974,5,2,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000395998337012904,0.00000038773815990105,-0.00000000826017711185404,-2.08591207078349
"chr13-49308649:49444126","CAB39L","-",145.478,1,1,1,1,1,1,0.000958772770853308,0.000126887450831113,1,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000107280512922276,0.000000157564103630448,0.0000000502835907081718,46.8711318938248
"chr22+24011314:24178628","CABIN1","+",177.315,12,7,15,13,2,5,0.0029940119760479,0.00353356890459364,19,20,2,21,1,0.267206477732794,0.0376811594202899,FALSE,FALSE,FALSE,FALSE,0,0.00000132027361973665,0.00000168055403481575,0.0000003602804150791,27.2883143079815
"chr18+23134563:23260470","CABLES1","+",135.908,1,3,1,3,2,1,0.00263504611330698,0.05,2,3,1,801,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000114834700377512,0.000000505977072754002,0.00000039114237237649,340.613395681474
"chr20-62388629:62407283","CABLES2","-",28.655,1,1,1,1,1,1,0.000217580504786771,0.0232558139534884,1,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000544650303922767,0.000000799934066234525,0.000000255283762311758,46.8711318938248
"chr12+120640618:120667324","CABP1","+",36.707,1,0,1,0,1,0,0.000722021660649819,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000425176518345462,0,-0.000000425176518345462,-100
"chr11+67452414:67461774","CABP4","+",19.361,2,0,2,0,2,0,0.00101010101010101,0,3,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000161220540869861,0,-0.00000161220540869861,-100
"chr18+24138955:24161600","CABYR","+",32.646,0,1,0,1,0,1,0,0.00229885057471264,0,1,1,60,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000702141477300444,0.000000702141477300444,Inf
"chr9+133459964:133470787","CACFD1","+",20.824,0,1,0,1,0,1,0,0.000311720698254364,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000110075445005524,0.00000110075445005524,Inf
"chr1+64470792:64693058","CACHD1","+",232.267,0,1,0,1,0,1,0,0.000768639508070715,0,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.0000000986886241607732,0.0000000986886241607732,Inf
"chr19-13206442:13506460","CACNA1A","-",310.019,3,4,3,7,1,1,0.000477326968973747,0.00176991150442478,3,7,1,90,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000151025786731525,0.000000517564325656338,0.000000366538538924813,242.699307752258
"chr9+137877788:138124624","CACNA1B","+",256.837,3,0,3,0,1,0,0.000485201358563804,0,3,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000018229796865997,0,-0.00000018229796865997,-100
"chr12+2053249:2697949","CACNA1C","+",654.701,0,1,0,1,0,1,0,0.0000632911392405063,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.0000000350115711873822,0.0000000350115711873822,Inf
"chr3+53495048:53812465","CACNA1D","+",327.418,0,1,0,1,0,1,0,0.00431034482758621,0,1,1,21,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.0000000700087065095697,0.0000000700087065095697,Inf
"chr17+50561067:50627471","CACNA1G","+",76.405,0,1,0,1,0,1,0,0.000768639508070715,0,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000300007992512928,0.000000300007992512928,Inf
"chr22+39570752:39689736","CACNA1I","+",128.985,1,1,1,1,1,1,0.000294464075382803,0.00176991150442478,1,1,1,90,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000120998212651912,0.00000017771144449316,0.0000000567132318412483,46.8711318938248
"chr7-81946443:82443806","CACNA2D1","-",507.364,0,1,0,1,0,2,0,0.000253774901662226,0,2,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.0000000451788275635447,0.0000000451788275635447,Inf
"chr3-50362612:50504244","CACNA2D2","-",151.633,0,2,0,2,0,1,0,0.00338983050847458,0,2,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000302336703329095,0.000000302336703329095,Inf
"chr3+54122665:55074557","CACNA2D3","+",961.893,1,2,1,2,1,1,0.000495049504950495,0.00497512437810945,1,2,1,360,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000162252500630599,0.0000000476604168404392,0.0000000314351667773793,193.74226378765
"chr3-54874604:54901255","CACNA2D3-AS1","-",36.652,0,1,0,1,0,1,0,0.00218340611353712,0,1,1,270,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000625398632215167,0.000000625398632215167,Inf
"chr12-1791956:1918704","CACNA2D4","-",136.749,1,0,1,0,1,0,0.000217580504786771,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000011412847230259,0,-0.00000011412847230259,-100
"chr17-39173455:39197703","CACNB1","-",34.249,1,1,2,1,2,1,0.000731528895391368,0.0000632911392405063,3,1,1,14,0,0,0.333333333333333,FALSE,FALSE,FALSE,FALSE,0,0.00000091138161458185,0.000000669278246604289,-0.000000242103367977561,-26.5644340530876
"chr10+18140676:18541759","CACNB2","+",411.084,4,3,4,3,1,1,0.000805152979066023,0.000311720698254364,4,3,1,14,0,0,0.142857142857143,FALSE,FALSE,FALSE,FALSE,0,0.000000151861463437223,0.000000167280487695583,0.0000000154190242583593,10.1533489203686
"chr2-151832770:152099167","CACNB4","-",276.398,1,0,1,0,1,0,0.000299311583358276,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000564655115409912,0,-0.0000000564655115409912,-100
"chr22-36560868:36702645","CACNG2","-",151.778,1,4,2,5,1,1,0.000485201358563804,0.0454545454545455,2,5,1,547.5,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000205655028514105,0.000000755119670438084,0.000000549464641923979,267.177829734562
"chr16+24255552:24362416","CACNG3","+",116.865,2,0,2,0,1,0,0.000722021660649819,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000267093731380771,0,-0.000000267093731380771,-100
"chr17+66964863:67033402","CACNG4","+",78.54,2,0,2,0,1,0,0.00132978723404255,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000397426902442243,0,-0.000000397426902442243,-100
"chr19+53991148:54012666","CACNG6","+",31.519,1,0,1,0,1,0,0.000299311583358276,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000495160203651984,0,-0.000000495160203651984,-100
"chr19-3610628:3626815","CACTIN","-",26.188,1,1,1,1,1,1,0.00169779286926995,0.000265886732252061,1,1,1,21,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000595958242664842,0.000000875290616616401,0.000000279332373951559,46.8711318938248
"chr10-118680981:118755246","CACUL1","-",84.266,4,0,4,0,1,0,0.00169779286926995,0,4,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000740842306928388,0,-0.000000740842306928388,-100
"chr1+174999434:175012027","CACYBP","+",22.594,1,0,1,0,2,0,0.00332225913621262,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000690756592852389,0,-0.000000690756592852389,-100
"chr2+27217389:27243792","CAD","+",36.404,9,7,10,14,2,6,0.00131752305665349,0.0196078431372549,12,25,2,28,1,0.244360902255639,0.656407322654462,FALSE,FALSE,FALSE,FALSE,0,0.00000428715373555293,0.00000881522770440897,0.00000452807396885604,105.619584651355
"chr11-115173624:115504523","CADM1","-",340.9,0,1,0,1,0,1,0,0.000768639508070715,0,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.0000000672399843589038,0.0000000672399843589038,Inf
"chr3+84958981:86074429","CADM2","+",1125.449,7,3,7,3,2,2,0.00169779286926995,0.00338983050847458,8,4,1,28,0,0.166666666666667,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000970711966622639,0.0000000611012422631775,-0.0000000359699543990863,-37.0552291883608
"chr3-85799986:85828050","CADM2-AS2","-",38.065,1,0,1,0,1,0,0.000282406099971759,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000410007998395032,0,-0.000000410007998395032,-100
"chr19-43622369:43639839","CADM4","-",27.471,1,0,1,0,1,0,0.000241196333815726,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000568124730039201,0,-0.000000568124730039201,-100
"chr3-62398345:62875389","CADPS","-",487.045,1,3,1,3,3,1,0.000847218299915278,0.0384615384615385,3,3,1,60,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000320441734519539,0.000000141190920764716,0.000000109146747312762,340.613395681474
"chr7-122318423:122886759","CADPS2","-",578.337,2,2,2,2,1,1,0.000365764447695684,0.00176991150442478,2,2,1,90,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000053971834618594,0.0000000792690444081921,0.0000000252972097895982,46.8711318938248
"chr17+48830987:48865245","CALCOCO2","+",44.259,2,3,2,3,1,1,0.000428265524625268,0.000848176420695505,2,3,1,21,0,0,0.4,FALSE,FALSE,FALSE,FALSE,0,0.000000705255629766009,0.00000155372538927339,0.00000084846975950738,120.306697840737
"chr2-187341962:187448294","CALCRL","-",116.333,2,0,2,0,1,0,0.0019723865877712,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000268315172116371,0,-0.000000268315172116371,-100
"chr7+134779412:134970729","CALD1","+",201.318,2,2,2,2,1,1,0.00131752305665349,0.00256410256410256,2,2,1,28,0,0,0.333333333333333,FALSE,FALSE,FALSE,FALSE,0,0.000000155047779720709,0.00000022772042905205,0.0000000726726493313407,46.8711318938248
"chr10-103472803:103479240","CALHM3","-",16.438,0,1,0,1,0,1,0,0.000354233085370174,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000139445861223691,0.00000139445861223691,Inf
"chr2-47160081:47176936","CALM2","-",26.856,2,3,2,3,1,1,0.00131752305665349,0.000911577028258888,2,3,1,21,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000116226947117269,0.00000256055749195155,0.00000139828802077886,120.306697840737
"chr15-68190704:68206110","CALML4","-",25.407,1,0,1,0,1,0,0.000294464075382803,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000614277736801153,0,-0.000000614277736801153,-100
"chr7-71779490:72412375","CALN1","-",642.886,1,4,1,5,1,1,0.000241196333815726,0.00714285714285714,1,5,1,270,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000242763949734586,0.000000178275080402671,0.000000153998685429212,634.355659469124
"chr19+12938599:12944490","CALR","+",15.892,2,2,4,3,2,3,0.000495049504950495,0.0010826416456153,5,9,2,21,7,0.0952380952380952,1,FALSE,FALSE,FALSE,FALSE,0,0.00000392825433146411,0.00000432710370021715,0.000000398849368753043,10.1533489203686
"chr7+128739291:128773423","CALU","+",44.133,3,1,3,1,1,1,0.000847457627118644,0.000265886732252061,3,1,1,21,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000106090370871504,0.00000051938709509778,-0.000000541516613617256,-51.0429560353917
"chr10+12349542:12835545","CAMK1D","+",496.004,2,4,2,4,1,1,0.000477326968973747,0.0021505376344086,2,4,1,28,0,0,0.466666666666667,FALSE,FALSE,FALSE,FALSE,0,0.0000000629307604733304,0.000000184854240433144,0.000000121923479959814,193.74226378765
"chr5-150219490:150289840","CAMK2A","-",80.351,0,1,0,1,0,1,0,0.000265886732252061,0,1,1,21,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000285274740425761,0.000000285274740425761,Inf
